ts,BTC,ETH,SOL,HYPE,ONDO,TAO,HMSTR,ACT,MORPHO,VIRTUAL,PENGU,TRUMP,PI,KAITO,PARTI,XAU,PUMP,XPL,LAB,MMT,ZEC,ALLO,BEAT,LIT
2026-04-17 08:00:00+00:00,0.133278,0.074925,-0.045541,-0.01216,0.0,-0.108369,0.0,0.0,0.0,0.0,0.014954,-0.093243,0.0,0.0,0.0,-0.013101,0.009052,0.063345,0.0,0.0,0.078504,0.0,-0.026653,0.0
2026-04-17 12:00:00+00:00,0.144544,0.085776,-0.038853,-0.002164,0.0,-0.096874,0.0,0.0,0.0,0.0,0.018343,-0.096301,0.0,0.0,0.0,0.008663,-0.001682,0.044289,0.0,0.0,0.079276,0.0,-0.032412,0.0
2026-04-17 16:00:00+00:00,0.151144,0.09064,-0.045338,-0.013703,0.0,-0.1059,0.0,0.0,0.0,0.0,0.018285,-0.093976,0.0,0.0,0.0,-0.001896,0.006104,0.053748,0.0,0.0,0.072089,0.0,-0.028815,0.0
2026-04-17 20:00:00+00:00,0.154041,0.098519,-0.037502,-0.000518,0.0,-0.106354,0.0,0.0,0.0,0.0,0.013553,-0.087202,0.0,0.0,0.0,-0.012767,0.004198,0.041925,0.0,0.0,0.075491,0.0,-0.029476,0.0
2026-04-18 00:00:00+00:00,0.144396,0.088986,-0.045869,0.006912,0.0,-0.107934,0.0,0.0,0.0,0.0,0.015332,-0.099653,0.0,0.0,0.0,-0.001516,0.005659,0.042913,0.0,0.0,0.079776,0.0,-0.027488,0.0
2026-04-18 04:00:00+00:00,0.150868,0.088835,-0.048474,-0.005858,0.0,-0.111164,0.0,0.0,0.0,0.0,0.023692,-0.095146,0.0,0.0,0.0,-0.014437,0.012096,0.041382,0.0,0.0,0.082188,0.0,-0.024517,0.0
2026-04-18 08:00:00+00:00,0.147738,0.085179,-0.054255,0.018703,0.0,-0.106456,0.0,0.0,0.0,0.0,0.010992,-0.089335,0.0,0.0,0.0,0.013727,-0.018857,0.038557,0.0,0.0,0.07971,0.0,-0.017914,0.0
2026-04-18 12:00:00+00:00,0.147314,0.089935,-0.047068,0.025177,0.0,-0.107496,0.0,0.0,0.0,0.0,0.014191,-0.089563,0.0,0.0,0.0,-0.002841,-0.014019,0.038676,0.0,0.0,0.080305,0.0,-0.023199,0.0
2026-04-18 16:00:00+00:00,0.158679,0.094099,-0.038601,0.034852,0.0,-0.104261,0.0,0.0,0.0,0.0,0.010068,-0.100234,0.0,0.0,0.0,0.011987,-0.016597,0.024536,0.0,0.0,0.076163,0.0,-0.021167,0.0
2026-04-18 20:00:00+00:00,0.15769,0.093018,-0.038675,0.043513,0.0,-0.112422,0.0,0.0,0.0,0.0,0.007134,-0.094065,0.0,0.0,0.0,0.039282,-0.005677,0.011712,0.0,0.0,0.076506,0.0,-0.023128,0.0
2026-04-19 00:00:00+00:00,0.157322,0.086629,-0.042551,0.049615,0.0,-0.112198,0.0,0.0,0.0,0.0,-0.000784,-0.121131,0.0,0.0,0.0,0.057986,-0.010465,0.008824,0.0,0.0,0.078976,0.0,-0.015351,0.0
2026-04-19 04:00:00+00:00,0.154359,0.073817,-0.05101,0.053689,0.0,-0.107429,0.0,0.0,0.0,0.0,-0.003299,-0.119688,0.0,0.0,0.0,0.059909,-0.008694,0.005627,0.0,0.0,0.075649,0.0,-0.012754,0.0
2026-04-19 08:00:00+00:00,0.155622,0.065504,-0.058379,0.063403,0.0,-0.119223,0.0,0.0,0.0,0.0,0.002342,-0.121538,0.0,0.0,0.0,0.023781,-0.00523,0.006425,0.0,0.0,0.089913,0.0,-0.013103,0.0
2026-04-19 12:00:00+00:00,0.157793,0.061144,-0.049451,0.05417,0.0,-0.114675,0.0,0.0,0.0,0.0,0.010856,-0.121861,0.0,0.0,0.0,0.039625,0.000398,0.012479,0.0,0.0,0.079359,0.0,-0.019476,0.0
2026-04-19 16:00:00+00:00,0.167803,0.076546,-0.029277,0.041163,0.0,-0.106045,0.0,0.0,0.0,0.0,0.008726,-0.10182,0.0,0.0,0.0,0.065622,-0.000443,0.014267,0.0,0.0,0.0507,0.0,-0.022893,0.0
2026-04-19 20:00:00+00:00,0.142012,0.070531,-0.040399,0.041669,0.0,-0.101827,0.0,0.0,0.0,0.0,0.005653,-0.102893,0.0,0.0,0.0,0.06229,-0.000635,0.014699,0.0,0.0,0.056702,0.0,-0.018178,0.0
2026-04-20 00:00:00+00:00,0.142255,0.061937,-0.04225,0.042657,0.0,-0.107406,0.0,0.0,0.0,0.0,0.008735,-0.101367,0.0,0.0,0.0,0.059175,0.003064,0.019755,0.0,0.0,0.064481,0.0,-0.023724,0.0
2026-04-20 04:00:00+00:00,0.145119,0.066485,-0.034697,0.044059,0.0,-0.102069,0.0,0.0,0.0,0.0,0.018843,-0.122953,0.0,0.0,0.0,0.043314,0.006521,0.014847,0.0,0.0,0.054275,0.0,-0.020877,0.0
2026-04-20 08:00:00+00:00,0.180137,0.075913,-0.014662,0.070333,0.0,-0.107677,0.0,0.0,0.0,0.0,0.027797,-0.130521,0.0,0.0,0.0,0.031092,0.010404,0.012909,0.0,0.0,0.021336,0.0,-0.019863,0.0
2026-04-20 12:00:00+00:00,0.192993,0.066961,-0.009628,0.062272,0.0,-0.113189,0.0,0.0,0.0,0.0,0.044085,-0.123924,0.0,0.0,0.0,-0.002307,0.011271,0.008906,0.0,0.0,0.032381,0.0,-0.023541,0.0
2026-04-20 16:00:00+00:00,0.199555,0.068102,-0.024387,0.063454,0.0,-0.11189,0.0,0.0,0.0,0.0,0.040095,-0.118206,0.0,0.0,0.0,-0.024804,0.011259,0.003079,0.0,0.0,0.037345,0.0,-0.018042,0.0
2026-04-20 20:00:00+00:00,0.187444,0.063918,-0.031757,0.056478,0.0,-0.110431,0.0,0.0,0.0,0.0,0.041599,-0.121373,0.0,0.0,0.0,-0.015712,0.009376,0.004271,0.0,0.0,0.044853,0.0,-0.015162,0.0
2026-04-21 00:00:00+00:00,0.17061,0.057448,-0.038082,0.068058,0.0,-0.106861,0.0,0.0,0.0,0.0,0.036915,-0.123779,0.0,0.0,0.0,-0.026381,0.012359,-0.001969,0.0,0.0,0.04964,0.0,-0.012192,0.0
2026-04-21 04:00:00+00:00,0.186656,0.055589,-0.029295,0.043899,0.0,-0.110188,0.0,0.0,0.0,0.0,0.04238,-0.125079,0.0,0.0,0.0,-0.039515,0.010023,-0.005865,0.0,0.0,0.05461,0.0,-0.006526,0.0
2026-04-21 08:00:00+00:00,0.176634,0.043192,-0.026909,0.037257,0.0,-0.110134,0.0,0.0,0.0,0.0,0.053511,-0.11564,0.0,0.0,0.0,-0.070752,0.006099,-0.004901,0.0,0.0,0.064205,0.0,-0.008959,0.0
2026-04-21 12:00:00+00:00,0.155403,0.048574,-0.011943,0.021679,0.0,-0.102355,0.0,0.0,0.0,0.0,0.040901,-0.098153,0.0,0.0,0.0,-0.098583,0.009722,-0.018292,0.0,0.0,0.05759,0.0,0.005808,0.0
2026-04-21 16:00:00+00:00,0.165357,0.050052,-0.019413,0.036893,0.0,-0.092457,0.0,0.0,0.0,0.0,0.038693,-0.087904,0.0,0.0,0.0,-0.094615,0.01334,-0.027579,0.0,0.0,0.035593,0.0,0.006958,0.0
2026-04-21 20:00:00+00:00,0.174319,0.041264,0.008232,0.036675,0.0,-0.098341,0.0,0.0,0.0,0.0,0.047212,-0.087964,0.0,0.0,0.0,-0.110939,0.011449,-0.033009,0.0,0.0,0.035741,0.0,0.00603,0.0
2026-04-22 00:00:00+00:00,0.190875,0.063974,0.015146,0.029265,0.0,-0.107874,0.0,0.0,0.0,0.0,0.054072,-0.086135,0.0,0.0,0.0,-0.099759,0.018914,-0.043699,0.0,0.0,0.032397,0.0,0.001406,0.0
2026-04-22 04:00:00+00:00,0.193598,0.074943,0.012387,0.036171,0.0,-0.114769,0.0,0.0,0.0,0.0,0.058962,-0.057476,0.0,0.0,0.0,-0.088213,0.019578,-0.0615,0.0,0.0,0.032769,0.0,-0.002214,0.0
2026-04-22 08:00:00+00:00,0.191138,0.071426,0.009895,0.032771,0.0,-0.117588,0.0,0.0,0.0,0.0,0.079151,-0.044936,0.0,0.0,0.0,-0.103629,0.025617,-0.064531,0.0,0.0,0.025936,0.0,-0.005713,0.0
2026-04-22 12:00:00+00:00,0.198343,0.064676,0.00724,0.035633,0.0,-0.116048,0.0,0.0,0.0,0.0,0.070609,-0.044495,0.0,0.0,0.0,-0.140463,0.018271,-0.060415,0.0,0.0,0.035182,0.0,-0.003752,0.0
2026-04-22 16:00:00+00:00,0.196087,0.070273,0.01065,0.043794,0.0,-0.106351,0.0,0.0,0.0,0.0,0.062749,-0.04986,0.0,0.0,0.0,-0.116642,0.008592,-0.078626,0.0,0.0,0.024151,0.0,0.007307,0.0
2026-04-22 20:00:00+00:00,0.183914,0.06595,0.008218,0.044621,0.0,-0.10545,0.0,0.0,0.0,0.0,0.059574,-0.0515,0.0,0.0,0.0,-0.125752,-0.00232,-0.067219,0.0,0.0,0.023434,0.0,0.010829,0.0
2026-04-23 00:00:00+00:00,0.192629,0.059792,0.003386,0.037684,0.0,-0.108826,0.0,0.0,0.0,0.0,0.06957,-0.069281,0.0,0.0,0.0,-0.12045,-0.010406,-0.059739,0.0,0.0,0.028803,0.0,0.009551,0.0
2026-04-23 04:00:00+00:00,0.204035,0.063444,-0.001157,0.046653,0.0,-0.115267,0.0,0.0,0.0,0.0,0.075249,-0.063728,0.0,0.0,0.0,-0.103784,-0.011608,-0.064431,0.0,0.0,0.03603,0.0,0.001711,0.0
2026-04-23 08:00:00+00:00,0.193799,0.058674,-0.002377,0.041789,0.0,-0.111093,0.0,0.0,0.0,0.0,0.064455,-0.065717,0.0,0.0,0.0,-0.096625,-0.013993,-0.068178,0.0,0.0,0.038754,0.0,0.009051,0.0
2026-04-23 12:00:00+00:00,0.193472,0.050255,-0.011628,0.0456,0.0,-0.118174,0.0,0.0,0.0,0.0,0.073886,-0.06151,0.0,0.0,0.0,-0.112302,-0.014736,-0.060981,0.0,0.0,0.037426,0.0,0.009484,0.0
2026-04-23 16:00:00+00:00,0.192067,0.051254,-0.012555,0.038181,0.0,-0.115428,0.0,0.0,0.0,0.0,0.061307,-0.060685,0.0,0.0,0.0,-0.107449,-0.015388,-0.058041,0.0,0.0,0.050602,0.0,0.005613,0.0
2026-04-23 20:00:00+00:00,0.184556,0.046581,-0.014484,0.037247,0.0,-0.107161,0.0,0.0,0.0,0.0,0.060322,-0.052913,0.0,0.0,0.0,-0.134035,-0.01712,-0.050721,0.0,0.0,0.052608,0.0,0.002756,0.0
2026-04-24 00:00:00+00:00,0.171119,0.03826,-0.014829,0.028429,0.0,-0.111421,0.0,0.0,0.0,0.0,0.066649,-0.05378,0.0,0.0,0.0,-0.147507,-0.017899,-0.051372,0.0,0.0,0.051902,0.0,0.011168,0.0
2026-04-24 04:00:00+00:00,0.165838,0.038876,-0.018492,0.030149,0.0,-0.111069,0.0,0.0,0.0,0.0,0.064915,-0.062305,0.0,0.0,0.0,-0.131685,-0.016766,-0.054239,0.0,0.0,0.049671,0.0,0.0153,0.0
2026-04-24 08:00:00+00:00,0.175099,0.044511,-0.012838,0.028103,0.0,-0.114799,0.0,0.0,0.0,0.0,0.073917,-0.063986,0.0,0.0,0.0,-0.131425,-0.018966,-0.058458,0.0,0.0,0.04959,0.0,0.011812,0.0
2026-04-24 12:00:00+00:00,0.173105,0.044527,-0.017726,0.032711,0.0,-0.113024,0.0,0.0,0.0,0.0,0.071528,-0.056279,0.0,0.0,0.0,-0.118249,-0.021192,-0.065609,0.0,0.0,0.04865,0.0,0.014168,0.0
2026-04-24 16:00:00+00:00,0.161978,0.037976,-0.017152,0.032667,0.0,-0.108865,0.0,0.0,0.0,0.0,0.067298,-0.053329,0.0,0.0,0.0,-0.11767,-0.023256,-0.062215,0.0,0.0,0.04601,0.0,0.016871,0.0
2026-04-24 20:00:00+00:00,0.166622,0.040895,-0.012926,0.027132,0.0,-0.106906,0.0,0.0,0.0,0.0,0.064604,-0.071679,0.0,0.0,0.0,-0.115536,-0.023663,-0.060815,0.0,0.0,0.049933,0.0,0.018486,0.0
2026-04-25 00:00:00+00:00,0.161166,0.038184,-0.013454,0.030116,0.0,-0.108366,0.0,0.0,0.0,0.0,0.071355,-0.059405,0.0,0.0,0.0,-0.122516,-0.026333,-0.060731,0.0,0.0,0.048534,0.0,0.016231,0.0
2026-04-25 04:00:00+00:00,0.157389,0.041086,-0.007891,0.031738,0.0,-0.105778,0.0,0.0,0.0,0.0,0.076676,-0.048751,0.0,0.0,0.0,-0.137823,-0.027163,-0.060837,0.0,0.0,0.046119,0.0,0.011909,0.0
2026-04-25 08:00:00+00:00,0.1569,0.039746,-0.010622,0.040224,0.0,-0.101828,0.0,0.0,0.0,0.0,0.073257,-0.06131,0.0,0.0,0.0,-0.127756,-0.029239,-0.062934,0.0,0.0,0.047344,0.0,0.014002,0.0
2026-04-25 12:00:00+00:00,0.15902,0.042481,0.001221,0.046804,0.0,-0.102704,0.0,0.0,0.0,0.0,0.074125,-0.105613,0.0,0.0,0.0,-0.104142,-0.027377,-0.057848,0.0,0.0,0.055507,0.0,0.016156,0.0
2026-04-25 16:00:00+00:00,0.164591,0.043915,-0.003698,0.039912,0.0,-0.104413,0.0,0.0,0.0,0.0,0.076019,-0.103379,0.0,0.0,0.0,-0.09621,-0.028765,-0.062727,0.0,0.0,0.057433,0.0,0.018022,0.0
2026-04-25 20:00:00+00:00,0.154502,0.038974,-0.01313,0.038631,0.0,-0.118127,0.0,0.0,0.0,0.0,0.086517,-0.108363,0.0,0.0,0.0,-0.059755,-0.030633,-0.066554,0.0,0.0,0.068246,0.0,0.018859,0.0
2026-04-26 00:00:00+00:00,0.161278,0.035117,-0.006913,0.038555,0.0,-0.118322,0.0,0.0,0.0,0.0,0.08637,-0.093001,0.0,0.0,0.0,-0.064653,-0.032607,-0.065485,0.0,0.0,0.057949,0.0,0.018725,0.0
2026-04-26 04:00:00+00:00,0.156092,0.030665,-0.003197,0.027404,0.0,-0.115591,0.0,0.0,0.0,0.0,0.083105,-0.083823,0.0,0.0,0.0,-0.113293,-0.030196,-0.053276,0.0,0.0,0.052616,0.0,0.020652,0.0
2026-04-26 08:00:00+00:00,0.158665,0.032983,-0.007321,0.028786,0.0,-0.117093,0.0,0.0,0.0,0.0,0.084578,-0.080349,0.0,0.0,0.0,-0.093452,-0.031303,-0.059927,0.0,0.0,0.051577,0.0,0.022158,0.0
2026-04-26 12:00:00+00:00,0.152707,0.033635,-0.004092,0.024446,0.0,-0.117577,0.0,0.0,0.0,0.0,0.079917,-0.08527,0.0,0.0,0.0,-0.0838,-0.039408,-0.063111,0.0,0.0,0.055604,0.0,0.028216,0.0
2026-04-26 16:00:00+00:00,0.14956,0.042888,-0.006226,0.035212,0.0,-0.117758,0.0,0.0,0.0,0.0,0.09048,-0.099331,0.0,0.0,0.0,-0.086865,-0.035417,-0.063019,0.0,0.0,0.051198,0.0,0.025725,0.0
2026-04-26 20:00:00+00:00,0.153297,0.046471,0.008133,0.050922,0.0,-0.10693,0.0,0.0,0.0,0.0,0.082862,-0.086079,0.0,0.0,0.0,-0.132725,-0.027634,-0.058867,0.0,0.0,0.041998,0.0,0.015892,0.0
2026-04-27 00:00:00+00:00,0.150742,0.042495,0.004338,0.052613,0.0,-0.116263,0.0,0.0,0.0,0.0,0.102251,-0.100372,0.0,0.0,0.0,-0.126437,-0.025046,-0.06259,0.0,0.0,0.035754,0.0,0.019257,0.0
2026-04-27 04:00:00+00:00,0.14776,0.02749,-0.00688,0.059862,0.0,-0.117666,0.0,0.0,0.0,0.0,0.104221,-0.099685,0.0,0.0,0.0,-0.089162,-0.032885,-0.06629,0.0,0.0,0.037919,0.0,0.022679,0.0
2026-04-27 08:00:00+00:00,0.153736,0.032804,-0.00137,0.051654,0.0,-0.114942,0.0,0.0,0.0,0.0,0.104167,-0.097247,0.0,0.0,0.0,-0.116533,-0.034996,-0.06176,0.0,0.0,0.034431,0.0,0.022696,0.0
2026-04-27 12:00:00+00:00,0.145969,0.027745,0.001514,0.056997,0.0,-0.113644,0.0,0.0,0.0,0.0,0.128678,-0.100961,0.0,0.0,0.0,-0.12212,-0.03642,-0.070587,0.0,0.0,0.034343,0.0,0.018666,0.0
2026-04-27 16:00:00+00:00,0.127002,0.023165,-0.025506,0.034402,0.0,-0.108444,0.0,0.0,0.0,0.0,0.104951,-0.094257,0.0,0.0,0.0,-0.132683,-0.04174,-0.060242,0.017473,0.0,0.031168,0.0,0.019784,0.0
2026-04-27 20:00:00+00:00,0.101936,6.7e-05,-0.036437,0.032257,0.0,-0.107403,0.0,0.0,0.0,0.0,0.119205,-0.09676,0.0,0.0,0.0,-0.18833,-0.038673,-0.057122,0.024732,0.0,0.009075,0.0,0.031666,0.0
2026-04-28 00:00:00+00:00,0.103522,-0.004075,-0.033223,0.026774,0.0,-0.110508,0.0,0.0,0.0,0.0,0.10075,-0.09317,0.0,0.0,0.0,-0.179365,-0.026137,-0.053684,0.027167,0.0,0.005588,0.0,0.032382,0.0
2026-04-28 04:00:00+00:00,0.106353,-0.004589,-0.025021,0.00534,0.0,-0.106384,0.0,0.0,0.0,0.0,0.111451,-0.097828,0.0,0.0,0.0,-0.212073,-0.026604,-0.054943,0.024664,0.0,-0.000774,0.0,0.041945,0.0
2026-04-28 08:00:00+00:00,0.089492,-0.002306,-0.025099,0.002412,0.0,-0.09607,0.0,0.0,0.0,0.0,0.104532,-0.092232,0.0,0.0,0.0,-0.229699,-0.023962,-0.052233,0.024109,0.0,-0.005609,0.0,0.045438,0.0
2026-04-28 12:00:00+00:00,0.080367,-5.6e-05,-0.025522,-0.007431,0.0,-0.094999,0.0,0.0,0.0,0.0,0.115677,-0.102885,0.0,0.0,0.0,-0.208333,-0.025973,-0.051917,0.038288,0.0,-0.01137,0.0,0.030976,0.0
2026-04-28 16:00:00+00:00,0.089437,0.008531,-0.025126,0.010492,0.0,-0.100751,0.0,0.0,0.0,0.0,0.126032,-0.103539,0.0,0.0,0.0,-0.203444,-0.014226,-0.058606,0.020652,0.0,-0.00927,0.0,0.039466,0.0
2026-04-28 20:00:00+00:00,0.090141,0.006753,-0.021773,-0.006764,0.0,-0.100174,0.0,0.0,0.0,0.0,0.126842,-0.105182,0.0,0.0,0.0,-0.213579,0.009451,-0.062111,0.021523,0.0,-0.009941,0.0,0.035679,0.0
2026-04-29 00:00:00+00:00,0.09151,0.010968,-0.017118,-0.010718,0.0,-0.091263,0.0,0.0,0.0,0.0,0.12152,-0.10238,0.0,0.0,0.0,-0.218989,0.001992,-0.057273,0.018533,0.0,-0.010875,0.0,0.036264,0.0
2026-04-29 04:00:00+00:00,0.085723,0.014945,-0.018517,-0.008206,0.0,-0.089124,0.0,0.0,0.0,0.0,0.112652,-0.101615,0.0,0.0,0.0,-0.242239,0.003339,-0.053139,0.020516,0.0,-0.01113,0.0,0.038078,0.0
2026-04-29 08:00:00+00:00,0.094128,0.020429,-0.012158,-0.009931,0.0,-0.08741,0.0,0.0,0.0,0.0,0.110151,-0.097331,0.0,0.0,0.0,-0.265106,-0.007837,-0.05073,0.015955,0.0,-0.00674,0.0,0.04202,0.0
2026-04-29 12:00:00+00:00,0.075102,0.012742,-0.015268,-0.007988,0.0,-0.087029,0.0,0.0,0.0,0.0,0.106814,-0.101535,0.0,0.0,0.0,-0.248317,-0.017411,-0.047667,0.018177,0.0,-0.007338,0.0,0.049289,0.0
2026-04-29 16:00:00+00:00,0.078923,0.00505,-0.023871,-0.003244,0.0,-0.083104,0.0,0.0,0.0,0.0,0.104066,-0.092846,0.0,0.0,0.0,-0.211015,-0.018554,-0.045361,0.017323,0.0,-0.023616,0.0,0.053149,0.0
2026-04-29 20:00:00+00:00,0.073536,0.009918,-0.020029,-0.006181,0.0,-0.065283,0.0,0.0,0.0,0.0,0.104299,-0.09484,0.0,0.0,0.0,-0.226893,-0.021803,-0.04878,0.016716,0.0,-0.026916,0.0,0.053851,0.0
2026-04-30 00:00:00+00:00,0.074346,0.010866,-0.016002,-0.022843,0.0,-0.041194,0.0,0.0,0.0,0.0,0.102236,-0.095288,0.0,0.0,0.0,-0.237026,-0.020054,-0.055251,0.010985,0.0,-0.025544,0.0,0.056265,0.0
2026-04-30 04:00:00+00:00,0.098108,0.01682,-0.016775,-0.028998,0.0,-0.030476,0.0,0.0,0.0,0.0,0.117397,-0.10207,0.0,0.0,0.0,-0.20973,-0.024353,-0.060898,0.009676,0.0,-0.031441,0.0,0.052931,0.0
2026-04-30 08:00:00+00:00,0.095785,0.009776,-0.018582,-0.053683,0.0,-0.025815,0.0,0.0,0.0,0.0,0.120504,-0.099967,0.0,0.0,0.0,-0.17626,-0.031891,-0.06064,0.014947,0.0,-0.031471,0.0,0.051016,0.0
2026-04-30 12:00:00+00:00,0.106585,0.01408,-0.019034,-0.055383,0.0,-0.03023,0.0,0.0,0.0,0.0,0.125091,-0.103197,0.0,0.0,0.0,-0.173068,-0.023907,-0.066328,0.009295,0.0,-0.02947,0.0,0.053658,0.0
2026-04-30 16:00:00+00:00,0.083325,-0.000578,-0.03782,-0.05192,0.0,-0.026052,0.0,0.0,0.0,0.0,0.119991,-0.0974,0.0,0.0,0.0,-0.17225,-0.021595,-0.065757,0.011702,0.0,-0.022125,0.0,0.056675,0.0
2026-04-30 20:00:00+00:00,0.086791,-0.005622,-0.037873,-0.050035,0.0,-0.021163,0.0,0.0,0.0,0.0,0.125615,-0.101907,0.0,0.0,0.0,-0.17648,-0.027278,-0.068854,0.012996,0.0,-0.022142,0.0,0.053297,0.0
2026-05-01 00:00:00+00:00,0.098616,0.004454,-0.025968,-0.045874,0.0,-0.024598,0.0,0.0,0.0,0.0,0.119124,-0.095963,0.0,0.0,0.0,-0.1826,-0.020786,-0.065001,0.007968,0.0,-0.023477,0.0,0.049244,0.0
2026-05-01 04:00:00+00:00,0.104858,0.008964,-0.018374,-0.061602,0.0,-0.016759,0.0,0.0,0.0,0.0,0.115832,-0.093445,0.0,0.0,0.0,-0.211849,-0.013345,-0.0633,0.007346,0.0,-0.020494,0.0,0.046256,0.0
2026-05-01 08:00:00+00:00,0.107139,0.002879,-0.020577,-0.047899,0.0,-0.017317,0.0,0.0,0.0,0.0,0.121682,-0.105544,0.0,0.0,0.0,-0.22712,-0.013441,-0.066181,0.0091,0.0,-0.023452,0.0,0.04878,0.0
2026-05-01 12:00:00+00:00,0.11687,-0.00246,-0.035407,-0.044824,0.0,-0.006203,0.0,0.0,0.0,0.0,0.118614,-0.113887,0.0,0.0,0.0,-0.187991,-0.013782,-0.079047,0.013159,0.0,-0.024593,0.0,0.052413,0.0
2026-05-01 16:00:00+00:00,0.102679,-0.021439,-0.043992,-0.052181,0.0,-0.008125,0.0,0.0,0.0,0.0,0.089655,-0.105486,0.0,0.0,0.0,-0.178384,-0.036584,-0.071311,0.024264,0.0,-0.002106,0.0,0.051804,0.0
2026-05-01 20:00:00+00:00,0.076666,-0.024539,-0.042984,-0.042145,0.0,-0.020242,0.0,0.0,0.0,0.0,0.073171,-0.095144,0.0,0.0,0.0,-0.174634,-0.033503,-0.066726,0.037708,0.0,-0.006046,0.0,0.036337,0.0
2026-05-02 00:00:00+00:00,0.077394,-0.016876,-0.036379,-0.038037,0.0,-0.018252,0.0,0.0,0.0,0.0,0.0797,-0.102477,0.0,0.0,0.0,-0.215978,-0.027807,-0.064035,0.037271,0.0,-0.011934,0.0,0.032516,0.0
2026-05-02 04:00:00+00:00,0.063065,-0.021046,-0.037363,-0.029399,0.0,-0.016659,0.0,0.0,0.0,0.0,0.073514,-0.101262,0.0,0.0,0.0,-0.206014,-0.027592,-0.061844,0.036258,0.0,-0.016795,0.0,0.029142,0.0
2026-05-02 08:00:00+00:00,0.05412,-0.019307,-0.039049,-0.028915,0.0,-0.020982,0.0,0.0,0.0,0.0,0.062905,-0.094454,0.0,0.0,0.0,-0.201563,-0.027459,-0.058287,0.036659,0.0,-0.021091,0.0,0.024459,0.0
2026-05-02 12:00:00+00:00,0.048875,-0.021957,-0.039411,-0.040338,0.0,-0.017294,0.0,0.0,0.0,0.0,0.05659,-0.087798,0.0,0.0,0.0,-0.198244,-0.029254,-0.056555,0.037063,0.0,-0.021061,0.0,0.017389,0.0
2026-05-02 16:00:00+00:00,0.083848,-0.013694,-0.03427,-0.04063,0.0,-0.00286,0.0,0.0,0.0,0.0,0.074667,-0.094566,0.0,0.0,0.0,-0.216154,-0.028785,-0.077381,0.033118,0.0,-0.017738,0.0,0.028533,0.0
2026-05-02 20:00:00+00:00,0.113944,-0.007415,-0.03031,-0.045864,0.0,-0.002699,0.0,0.0,0.0,0.0,0.089066,-0.106911,0.0,0.0,0.0,-0.205285,-0.031501,-0.089073,0.036407,0.0,-0.014684,0.0,0.012845,0.0
2026-05-03 00:00:00+00:00,0.171495,0.013853,-0.021477,-0.051774,0.0,0.012055,0.0,0.0,0.0,0.0,0.115011,-0.122988,0.0,0.0,0.0,-0.251723,-0.034082,-0.111487,0.019466,0.0,-0.008276,0.0,0.03044,0.0
2026-05-03 04:00:00+00:00,0.1818,0.021361,-0.024358,-0.047523,0.0,0.021806,0.0,0.0,0.0,0.0,0.128361,-0.123034,0.0,0.0,0.0,-0.277518,-0.028062,-0.111203,0.00785,0.0,-0.005452,0.0,0.03624,0.0
2026-05-03 08:00:00+00:00,0.176622,0.020804,-0.022971,-0.064722,0.0,0.009906,0.0,0.0,0.0,0.0,0.122694,-0.128364,0.0,0.0,0.0,-0.246306,-0.029467,-0.111406,0.01742,0.0,-0.006383,0.0,0.029801,0.0
2026-05-03 12:00:00+00:00,0.143448,0.013955,-0.030899,-0.079104,0.0,0.025186,0.0,0.0,0.0,0.0,0.106029,-0.126703,0.0,0.0,0.0,-0.233193,-0.030069,-0.114099,0.019354,0.0,0.014977,0.0,0.028207,0.0
2026-05-03 16:00:00+00:00,0.072987,-0.008768,-0.036795,-0.067792,0.0,0.015903,0.0,0.0,0.0,0.0,0.070968,-0.096,0.0,0.0,0.0,-0.198575,-0.032865,-0.090141,0.02701,0.0,0.00229,0.0,0.023541,0.0
2026-05-03 20:00:00+00:00,0.066743,-0.038569,-0.051032,-0.057824,0.0,0.020366,0.0,0.0,0.0,0.0,0.07505,-0.089349,0.0,0.0,0.0,-0.193718,-0.033645,-0.091267,0.026474,0.0,0.012671,0.0,0.024865,0.0
2026-05-04 00:00:00+00:00,0.089954,-0.027894,-0.045321,-0.069407,0.0,0.024649,0.0,0.0,0.0,0.0,0.090707,-0.099056,0.0,0.0,0.0,-0.244452,-0.027424,-0.100529,0.024418,0.0,0.018376,0.0,0.024065,0.0
2026-05-04 04:00:00+00:00,0.088691,-0.032924,-0.041071,-0.066179,0.0,0.032635,0.0,0.0,0.0,0.0,0.091924,-0.094589,0.0,0.0,0.0,-0.284929,-0.021342,-0.102248,0.022783,0.0,0.014907,0.0,0.025469,0.0
2026-05-04 08:00:00+00:00,0.096719,-0.028847,-0.037676,-0.069865,0.0,0.039094,0.0,0.0,0.0,0.0,0.089228,-0.097944,0.0,0.0,0.0,-0.276619,-0.027263,-0.105286,0.019782,0.0,0.017208,0.0,0.031233,0.0
2026-05-04 12:00:00+00:00,0.088009,-0.025549,-0.039515,-0.052846,0.0,0.032383,0.0,0.0,0.0,0.0,0.092174,-0.094543,0.0,0.0,0.0,-0.318621,-0.028155,-0.100316,0.021014,0.0,0.02225,0.0,0.02884,0.0
2026-05-04 16:00:00+00:00,0.087762,-0.017192,-0.030047,-0.058214,0.0,0.035691,0.0,0.0,0.0,0.0,0.088792,-0.097999,0.0,0.0,0.0,-0.327102,-0.022302,-0.097399,0.022711,0.0,0.01962,0.0,0.028124,0.0
